event_date,product_id,product_name,product_category,unit_cost,list_price,selling_price,discount_percent,product_views,add_to_cart_events,checkout_started_events,purchases,units_sold,revenue,gross_margin,inventory_level,stockout_flag,price_increase_occurred
2024-01-05,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,361,26,10,4,6,191.94,106.8,993,False,False
2024-01-06,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,203,18,7,0,0,0.0,0.0,993,False,False
2024-01-07,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,23.99,25.0,195,27,11,1,1,23.99,9.8,992,False,False
2024-01-08,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,196,18,6,0,0,0.0,0.0,992,False,False
2024-01-09,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,220,17,7,0,0,0.0,0.0,992,False,False
2024-01-10,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,263,22,9,0,0,0.0,0.0,992,False,False
2024-01-11,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,183,16,6,0,0,0.0,0.0,992,False,False
2024-01-12,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,307,31,11,0,0,0.0,0.0,992,False,False
2024-01-13,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,189,16,6,1,1,31.99,17.8,991,False,False
2024-01-14,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,176,15,6,1,2,63.98,35.6,989,False,False
2024-01-15,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,250,21,8,0,0,0.0,0.0,989,False,False
2024-01-16,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,30.59,10.0,210,23,9,1,1,30.59,16.4,988,False,True
2024-01-17,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,220,19,7,0,0,0.0,0.0,988,False,False
2024-01-18,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,220,19,7,0,0,0.0,0.0,988,False,False
2024-01-19,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,145,12,5,0,0,0.0,0.0,988,False,False
2024-01-20,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,319,25,10,0,0,0.0,0.0,988,False,False
2024-01-21,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,187,15,6,0,0,0.0,0.0,988,False,False
2024-01-22,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,263,22,9,1,1,31.99,17.8,987,False,False
2024-01-23,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,228,19,8,0,0,0.0,0.0,987,False,False
2024-01-24,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,234,19,8,1,1,31.99,17.8,986,False,False
2024-01-25,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,228,26,11,1,1,28.79,14.6,985,False,False
2024-01-26,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,221,18,7,1,1,31.99,17.8,984,False,False
2024-01-27,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,242,17,6,0,0,0.0,0.0,984,False,False
2024-01-28,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,174,14,5,1,1,31.99,17.8,983,False,False
2024-01-29,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,191,18,7,0,0,0.0,0.0,983,False,False
2024-01-30,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,245,18,8,0,0,0.0,0.0,983,False,False
2024-01-31,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,280,23,8,0,0,0.0,0.0,983,False,False
2024-02-01,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.59,7.5,218,22,9,2,2,59.18,30.8,1035,False,False
2024-02-02,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,227,24,10,0,0,0.0,0.0,1035,False,False
2024-02-03,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,233,21,7,0,0,0.0,0.0,1035,False,False
2024-02-04,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,241,21,8,0,0,0.0,0.0,1035,False,True
2024-02-05,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,30.59,10.0,223,22,9,1,2,61.18,32.8,1033,False,True
2024-02-06,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,27.99,20.0,233,32,14,1,1,27.99,13.8,1032,False,True
2024-02-07,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,184,16,6,0,0,0.0,0.0,1032,False,True
2024-02-08,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,205,18,7,0,0,0.0,0.0,1032,False,True
2024-02-09,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,167,15,6,0,0,0.0,0.0,1032,False,True
2024-02-10,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,218,17,7,0,0,0.0,0.0,1032,False,True
2024-02-11,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,157,14,6,1,1,33.99,19.8,1031,False,True
2024-02-12,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,28.89,15.0,216,27,10,1,2,57.78,29.4,1029,False,True
2024-02-13,P0007,Apex Support Sports Bra,sports_bras,14.19,32.99,28.04,15.0,307,41,17,1,1,28.04,13.85,1028,False,True
2024-02-14,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,189,14,5,0,0,0.0,0.0,1028,False,True
2024-02-15,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,198,16,6,0,0,0.0,0.0,1028,False,True
2024-02-16,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,27.99,20.0,339,47,22,2,2,55.98,27.6,1026,False,True
2024-02-17,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,28.89,15.0,274,32,13,0,0,0.0,0.0,1026,False,True
2024-02-18,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,32.29,5.0,244,21,8,2,2,64.58,36.2,1024,False,True
2024-02-19,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,183,13,5,0,0,0.0,0.0,1024,False,True
2024-02-20,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,31.49,10.0,225,22,10,1,2,62.98,34.6,1022,False,True
2024-02-21,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,30.59,10.0,283,30,11,2,2,61.18,32.8,1020,False,True
2024-02-22,P0007,Apex Support Sports Bra,sports_bras,14.19,35.99,35.99,0.0,194,16,6,0,0,0.0,0.0,1020,False,True
2024-02-23,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,191,14,5,1,1,33.99,19.8,1019,False,True
2024-02-24,P0007,Apex Support Sports Bra,sports_bras,14.19,35.99,35.99,0.0,222,17,6,1,1,35.99,21.8,1018,False,True
2024-02-25,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,177,15,6,0,0,0.0,0.0,1018,False,True
2024-02-26,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,30.59,10.0,208,20,8,1,1,30.59,16.4,1017,False,True
2024-02-27,P0007,Apex Support Sports Bra,sports_bras,14.19,32.99,32.99,0.0,279,22,9,0,0,0.0,0.0,1017,False,True
2024-02-28,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,189,14,5,1,1,33.99,19.8,1016,False,True
2024-02-29,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,244,20,8,0,0,0.0,0.0,1016,False,True
2024-03-01,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,227,17,6,0,0,0.0,0.0,1076,False,True
2024-03-02,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,190,14,5,0,0,0.0,0.0,1076,False,True
2024-03-03,P0007,Apex Support Sports Bra,sports_bras,14.19,35.99,35.99,0.0,239,19,7,0,0,0.0,0.0,1076,False,True
2024-03-04,P0007,Apex Support Sports Bra,sports_bras,14.19,32.99,30.24,12.5,290,33,15,2,3,90.72,48.15,1073,False,True
2024-03-05,P0007,Apex Support Sports Bra,sports_bras,14.19,35.99,35.99,0.0,244,18,7,0,0,0.0,0.0,1073,False,True
2024-03-06,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,194,15,6,1,1,33.99,19.8,1072,False,True
2024-03-07,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,210,16,6,0,0,0.0,0.0,1072,False,True
2024-03-08,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,207,16,6,0,0,0.0,0.0,1072,False,True
2024-03-09,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,272,21,9,0,0,0.0,0.0,1072,False,True
2024-03-10,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,266,22,9,1,2,69.98,41.6,1070,False,True
2024-03-11,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,29.74,15.0,184,19,8,0,0,0.0,0.0,1070,False,True
2024-03-12,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,28.89,15.0,269,34,14,1,1,28.89,14.7,1069,False,True
2024-03-13,P0007,Apex Support Sports Bra,sports_bras,14.19,34.99,34.99,0.0,203,16,6,1,1,34.99,20.8,1068,False,True
2024-03-14,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,31.72,10.0,301,33,12,2,3,95.17,52.6,1065,False,True
2024-03-15,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,28.89,15.0,196,25,10,1,1,28.89,14.7,1064,False,True
2024-03-16,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,244,22,8,0,0,0.0,0.0,1064,False,True
2024-03-17,P0007,Apex Support Sports Bra,sports_bras,14.19,33.99,33.99,0.0,252,18,6,0,0,0.0,0.0,1064,False,True
2024-03-18,P0007,Apex Support Sports Bra,sports_bras,14.19,35.99,35.99,0.0,238,16,6,1,1,35.99,21.8,1063,False,True
2024-03-19,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,25.59,20.0,306,37,15,1,1,25.59,11.4,1062,False,False
2024-03-20,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,25.59,20.0,275,38,15,1,1,25.59,11.4,1061,False,False
2024-03-21,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,260,23,8,1,1,31.99,17.8,1060,False,False
2024-03-22,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,192,14,5,2,3,95.97,53.4,1057,False,False
2024-03-23,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,297,21,9,0,0,0.0,0.0,1057,False,False
2024-03-24,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,283,28,11,1,1,28.79,14.6,1056,False,False
2024-03-25,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,218,18,6,1,2,63.98,35.6,1054,False,False
2024-03-26,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,226,17,6,2,3,95.97,53.4,1051,False,False
2024-03-27,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,256,26,10,2,2,57.58,29.2,1049,False,False
2024-03-28,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,253,21,8,2,2,63.98,35.6,1047,False,False
2024-03-29,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,287,26,11,2,2,63.98,35.6,1045,False,False
2024-03-30,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,210,15,5,0,0,0.0,0.0,1045,False,False
2024-03-31,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,292,26,11,1,1,31.99,17.8,1044,False,False
2024-04-01,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,198,15,6,0,0,0.0,0.0,1111,False,False
2024-04-02,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,22.39,30.0,273,45,21,1,1,22.39,8.2,1110,False,False
2024-04-03,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,344,30,11,1,1,31.99,17.8,1109,False,False
2024-04-04,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,248,18,7,0,0,0.0,0.0,1109,False,False
2024-04-05,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,262,19,8,2,2,63.98,35.6,1107,False,False
2024-04-06,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,255,27,10,1,1,27.19,13.0,1106,False,False
2024-04-07,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,267,20,8,0,0,0.0,0.0,1106,False,False
2024-04-08,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,237,26,10,1,2,57.58,29.2,1104,False,False
2024-04-09,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,7.5,281,26,11,2,3,86.37,43.8,1101,False,False
2024-04-10,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,278,21,9,1,1,31.99,17.8,1100,False,False
2024-04-11,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,228,17,7,2,2,63.98,35.6,1098,False,False
2024-04-12,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,30.39,5.0,279,27,11,2,2,60.78,32.4,1096,False,False
2024-04-13,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,318,36,14,1,2,54.38,26.0,1094,False,False
2024-04-14,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,231,28,11,1,2,54.38,26.0,1092,False,False
2024-04-15,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,261,23,8,0,0,0.0,0.0,1092,False,False
2024-04-16,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,243,18,7,1,2,63.98,35.6,1090,False,False
2024-04-17,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,214,18,7,0,0,0.0,0.0,1090,False,False
2024-04-18,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,246,19,7,2,2,63.98,35.6,1088,False,False
2024-04-19,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,209,16,6,0,0,0.0,0.0,1088,False,False
2024-04-20,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,237,21,8,1,1,31.99,17.8,1087,False,False
2024-04-21,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,248,20,7,0,0,0.0,0.0,1087,False,False
2024-04-22,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,253,30,13,1,1,28.79,14.6,1086,False,False
2024-04-23,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,224,16,7,2,6,191.94,106.8,1080,False,False
2024-04-24,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,217,15,6,1,1,31.99,17.8,1079,False,False
2024-04-25,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,244,20,8,0,0,0.0,0.0,1079,False,False
2024-04-26,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,250,22,8,2,4,127.96,71.2,1075,False,False
2024-04-27,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,279,34,13,0,0,0.0,0.0,1075,False,False
2024-04-28,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.43,5.0,235,25,10,2,5,147.15,76.2,1070,False,False
2024-04-29,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,313,33,13,2,2,54.38,26.0,1068,False,False
2024-04-30,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,266,22,8,1,1,31.99,17.8,1067,False,False
2024-05-01,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,242,28,11,3,6,172.74,87.6,1132,False,False
2024-05-02,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,256,30,12,0,0,0.0,0.0,1132,False,False
2024-05-03,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,23.99,25.0,368,57,24,2,4,95.97,39.21,1128,False,False
2024-05-04,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,267,24,9,3,4,127.96,71.2,1124,False,False
2024-05-05,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,25.59,20.0,399,55,21,1,1,25.59,11.4,1123,False,False
2024-05-06,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,233,18,7,1,1,31.99,17.8,1122,False,False
2024-05-07,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,295,21,8,0,0,0.0,0.0,1122,False,False
2024-05-08,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.32,8.33,292,34,13,3,3,87.97,45.4,1119,False,False
2024-05-09,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,268,22,9,0,0,0.0,0.0,1119,False,False
2024-05-10,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,217,20,7,1,2,63.98,35.6,1117,False,False
2024-05-11,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,367,33,13,0,0,0.0,0.0,1117,False,False
2024-05-12,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,205,24,9,0,0,0.0,0.0,1117,False,False
2024-05-13,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,204,16,6,0,0,0.0,0.0,1117,False,False
2024-05-14,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,292,23,9,0,0,0.0,0.0,1117,False,False
2024-05-15,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,258,23,9,2,2,63.98,35.6,1115,False,False
2024-05-16,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,345,25,9,1,1,31.99,17.8,1114,False,False
2024-05-17,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.59,7.5,288,29,12,4,4,118.36,61.6,1110,False,False
2024-05-18,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,216,27,11,1,1,27.19,13.0,1109,False,False
2024-05-19,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,272,27,10,2,2,57.58,29.2,1107,False,False
2024-05-20,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,330,41,15,0,0,0.0,0.0,1107,False,False
2024-05-21,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,234,31,13,1,1,27.19,13.0,1106,False,False
2024-05-22,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,176,14,5,0,0,0.0,0.0,1106,False,False
2024-05-23,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,218,17,6,2,2,63.98,35.6,1104,False,False
2024-05-24,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,248,22,9,0,0,0.0,0.0,1104,False,False
2024-05-25,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,262,22,8,1,1,31.99,17.8,1103,False,False
2024-05-26,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,196,22,9,2,4,108.76,52.0,1099,False,False
2024-05-27,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,259,23,9,0,0,0.0,0.0,1099,False,False
2024-05-28,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,281,27,10,0,0,0.0,0.0,1099,False,False
2024-05-29,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.59,7.5,230,23,9,2,2,59.18,30.8,1097,False,False
2024-05-30,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,23.99,25.0,350,51,24,2,4,95.97,39.21,1093,False,False
2024-05-31,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.86,6.67,264,24,9,3,3,89.57,47.0,1090,False,False
2024-06-01,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,307,26,10,0,0,0.0,0.0,1123,False,False
2024-06-02,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,287,25,9,2,3,95.97,53.4,1120,False,False
2024-06-03,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.99,12.5,314,36,13,2,4,111.96,55.2,1116,False,False
2024-06-04,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,349,26,9,1,1,31.99,17.8,1115,False,False
2024-06-05,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,247,20,8,1,1,31.99,17.8,1114,False,False
2024-06-06,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,241,17,6,0,0,0.0,0.0,1114,False,False
2024-06-07,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,322,26,11,0,0,0.0,0.0,1114,False,False
2024-06-08,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,287,25,9,1,1,31.99,17.8,1113,False,False
2024-06-09,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,238,27,12,0,0,0.0,0.0,1113,False,False
2024-06-10,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.72,10.0,286,29,11,2,3,83.17,40.6,1110,False,False
2024-06-11,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,333,42,18,2,2,54.38,26.0,1108,False,False
2024-06-12,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,277,21,7,2,2,63.98,35.6,1106,False,False
2024-06-13,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,214,16,6,0,0,0.0,0.0,1106,False,False
2024-06-14,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,243,18,6,1,1,31.99,17.8,1105,False,False
2024-06-15,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,285,31,12,2,2,57.58,29.2,1103,False,False
2024-06-16,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,288,29,12,0,0,0.0,0.0,1103,False,False
2024-06-17,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,240,27,10,3,3,81.57,39.0,1100,False,False
2024-06-18,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,23.99,25.0,282,43,18,1,1,23.99,9.8,1099,False,False
2024-06-19,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.59,13.75,284,32,14,4,4,110.36,53.6,1095,False,False
2024-06-20,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.99,8.33,292,28,12,3,4,111.97,55.21,1091,False,False
2024-06-21,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,315,38,16,1,1,27.19,13.0,1090,False,False
2024-06-22,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,203,18,6,2,2,63.98,35.6,1088,False,False
2024-06-23,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,25.27,21.25,251,31,12,4,5,126.35,55.4,1083,False,False
2024-06-24,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,29.59,10.0,287,31,12,3,4,118.36,61.6,1079,False,False
2024-06-25,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,30.39,5.0,301,28,12,4,4,121.56,64.8,1075,False,False
2024-06-26,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,25.59,20.0,290,40,16,2,3,76.77,34.2,1072,False,False
2024-06-27,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,254,19,8,0,0,0.0,0.0,1072,False,False
2024-06-28,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,334,24,9,1,2,63.98,35.6,1070,False,False
2024-06-29,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,23.99,20.0,275,40,17,2,4,95.97,39.21,1066,False,False
2024-06-30,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,228,20,8,1,1,31.99,17.8,1065,False,False
2024-07-01,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,13.33,290,38,16,3,4,108.76,52.0,1100,False,False
2024-07-02,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.2,11.67,307,36,14,3,4,108.77,52.01,1096,False,False
2024-07-03,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,339,38,15,2,2,57.58,29.2,1094,False,False
2024-07-04,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,30.39,5.0,277,29,11,2,2,60.78,32.4,1092,False,False
2024-07-05,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,242,31,14,1,1,27.19,13.0,1091,False,False
2024-07-06,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,345,30,12,1,1,31.99,17.8,1090,False,False
2024-07-07,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,221,19,7,0,0,0.0,0.0,1090,False,False
2024-07-08,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,31.99,0.0,284,25,9,1,1,31.99,17.8,1089,False,False
2024-07-09,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,352,42,18,5,5,143.95,73.0,1084,False,False
2024-07-10,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,25.59,20.0,339,50,20,1,1,25.59,11.4,1083,False,False
2024-07-11,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,27.19,15.0,334,37,17,2,2,54.38,26.0,1081,False,False
2024-07-12,P0007,Apex Support Sports Bra,sports_bras,14.19,31.99,28.79,10.0,378,46,18,1,1,28.79,14.6,1080,False,False
