customer_id,first_purchase_date,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,transaction_count,total_spending,average_discount_percent,price_increase_occurred,churned,last_transaction_date
C004258,2024-11-03,uk,email,423,6.044,330.93,7,330.93,7.14,True,False,2025-11-27
C004259,2024-09-10,north_america,direct,477,0.766,75.59,1,75.59,10.0,False,False,2024-09-10
C004260,2024-05-24,asia_pacific,influencer,586,1.247,76.23,2,76.23,12.5,False,False,2024-09-20
C004261,2025-01-24,north_america,email,341,2.142,118.27,2,118.27,17.5,False,False,2025-07-13
C004262,2024-09-19,uk,organic_search,468,0.78,67.19,1,67.19,20.0,False,False,2024-09-19
C004263,2024-01-05,europe,organic_search,726,2.012,327.43,4,327.43,7.5,False,False,2025-06-14
C004264,2025-08-16,europe,paid_social,137,5.332,88.98,2,88.98,7.5,False,False,2025-09-30
C004265,2025-09-29,uk,paid_social,93,7.855,167.95,2,167.95,10.0,False,False,2025-11-08
C004266,2025-06-21,europe,organic_search,193,7.57,190.95,4,190.95,0.0,False,False,2025-12-16
C004267,2025-10-18,uk,affiliate,74,8.0,109.98,2,109.98,7.5,False,False,2025-11-29
C004268,2025-06-25,uk,organic_search,189,7.73,250.05,4,250.05,8.75,False,False,2025-11-08
C004269,2024-07-12,uk,influencer,537,4.081,325.93,6,325.93,7.5,False,False,2025-12-18
C004270,2024-06-14,north_america,influencer,565,3.232,233.6,5,233.6,7.0,True,False,2025-11-25
C004271,2025-09-29,europe,paid_social,93,7.855,76.98,2,76.98,0.0,False,False,2025-11-09
C004272,2024-03-26,europe,paid_social,645,2.265,248.04,4,248.04,16.25,False,False,2025-08-18
C004273,2025-10-01,asia_pacific,email,91,4.0,93.99,1,93.99,0.0,False,False,2025-10-01
C004274,2024-02-21,europe,paid_social,679,1.076,53.98,2,53.98,10.0,False,False,2024-03-22
C004275,2025-01-01,uk,paid_social,364,4.014,184.66,4,184.66,7.5,True,True,2025-12-14
C004276,2024-06-30,uk,paid_social,549,2.661,159.35,4,159.35,16.25,False,False,2025-11-04
C004277,2025-06-10,uk,organic_search,204,5.371,167.97,3,167.97,0.0,False,False,2025-12-26
C004278,2024-12-09,uk,paid_social,387,4.719,241.15,5,241.15,9.0,False,False,2025-10-21
C004279,2024-05-23,north_america,affiliate,587,5.6,443.28,9,443.28,11.11,True,False,2025-12-02
C004280,2024-11-23,north_america,influencer,403,3.625,333.15,4,333.15,7.5,True,False,2025-08-27
C004281,2025-08-02,uk,influencer,151,9.675,368.23,4,368.23,12.5,False,False,2025-12-14
C004282,2025-08-21,asia_pacific,organic_search,132,5.534,54.98,2,54.98,0.0,False,False,2025-10-28
C004283,2024-10-03,north_america,influencer,454,2.414,131.37,3,131.37,8.33,False,False,2025-08-14
C004284,2025-01-05,europe,influencer,360,3.044,147.37,3,147.37,18.33,False,False,2025-12-09
C004285,2025-02-26,uk,paid_social,308,2.372,73.98,2,73.98,0.0,True,False,2025-09-16
C004286,2024-11-05,asia_pacific,paid_social,421,2.603,141.96,3,141.96,0.0,False,False,2025-09-20
C004287,2025-09-25,rest_of_world,organic_search,97,3.765,107.18,1,107.18,20.0,False,False,2025-09-25
C004288,2025-07-09,uk,paid_social,175,2.087,26.34,1,26.34,15.0,False,False,2025-07-09
C004289,2025-11-15,uk,organic_search,46,4.0,37.39,1,37.39,15.0,False,False,2025-11-15
C004290,2025-08-13,uk,email,140,2.609,26.99,1,26.99,0.0,True,False,2025-08-13
C004291,2024-01-27,asia_pacific,paid_social,704,1.038,105.38,2,105.38,5.0,False,False,2024-11-19
C004292,2025-02-16,europe,organic_search,318,2.297,67.98,2,67.98,12.5,True,False,2025-12-03
C004293,2024-05-08,uk,direct,602,4.854,616.28,8,616.28,7.5,True,False,2025-12-31
C004294,2024-03-24,north_america,affiliate,647,1.129,166.97,2,166.97,0.0,False,False,2024-05-06
C004295,2025-04-03,north_america,paid_social,272,6.714,388.21,5,388.21,12.0,False,False,2025-09-01
C004296,2025-10-11,rest_of_world,direct,81,8.0,94.97,2,94.97,0.0,False,False,2025-12-18
C004297,2025-02-08,asia_pacific,influencer,326,6.722,329.73,6,329.73,7.5,True,False,2025-12-29
C004298,2025-04-04,europe,paid_social,271,4.043,172.27,3,172.27,3.33,True,False,2025-11-20
C004299,2024-02-06,asia_pacific,influencer,694,4.737,589.9,9,589.9,8.89,False,False,2025-11-27
C004300,2024-05-28,uk,influencer,582,4.393,348.01,7,348.01,13.57,True,False,2025-12-20
C004301,2024-03-07,north_america,direct,664,1.1,96.98,2,96.98,0.0,True,True,2024-06-02
C004302,2024-08-27,north_america,influencer,491,1.488,119.98,2,119.98,0.0,False,False,2024-11-12
C004303,2025-06-07,north_america,email,207,3.529,45.88,2,45.88,17.5,False,False,2025-09-09
C004304,2025-06-12,uk,email,202,1.808,37.39,1,37.39,15.0,False,True,2025-06-12
C004305,2025-06-17,north_america,influencer,197,5.562,205.86,3,205.86,16.67,False,False,2025-12-24
C004306,2025-08-30,uk,paid_social,123,2.97,33.99,1,33.99,0.0,False,False,2025-08-30
C004307,2024-12-20,uk,influencer,376,6.8,370.16,7,370.16,12.86,False,False,2025-11-21
C004308,2025-07-25,north_america,direct,159,4.594,129.74,2,129.74,7.5,False,False,2025-11-04
C004309,2025-02-13,uk,influencer,321,4.551,212.44,4,212.44,12.5,True,True,2025-07-28
C004310,2024-03-13,uk,affiliate,658,2.22,184.85,4,184.85,10.0,False,False,2025-07-21
C004311,2025-01-02,uk,paid_social,363,4.025,241.76,4,241.76,15.0,False,False,2025-12-04
C004312,2024-07-12,europe,direct,537,5.441,724.62,8,724.62,12.5,False,False,2025-11-16
C004313,2025-11-06,europe,paid_social,55,4.0,98.97,1,98.97,0.0,False,False,2025-11-06
C004314,2025-11-19,uk,email,42,8.0,115.98,2,115.98,0.0,False,False,2025-12-25
C004315,2024-01-11,rest_of_world,influencer,720,1.015,87.18,2,87.18,10.0,False,False,2024-11-13
C004316,2025-04-22,asia_pacific,affiliate,253,2.887,88.98,2,88.98,0.0,False,True,2025-09-03
C004317,2025-06-22,europe,organic_search,192,3.805,207.96,2,207.96,20.0,False,False,2025-12-15
C004318,2025-03-29,europe,email,277,3.956,201.35,3,201.35,5.0,False,False,2025-07-04
C004319,2024-06-14,north_america,influencer,565,3.232,196.95,5,196.95,0.0,False,True,2025-07-05
C004320,2024-08-10,uk,influencer,508,4.314,308.98,6,308.98,15.83,False,False,2025-12-21
C004321,2024-01-17,rest_of_world,organic_search,714,1.023,124.58,2,124.58,5.0,False,False,2024-11-13
C004322,2024-12-08,europe,organic_search,388,0.941,35.98,1,35.98,0.0,False,True,2024-12-08
C004323,2025-06-29,uk,direct,185,5.923,145.42,3,145.42,5.0,True,False,2025-09-26
C004324,2024-04-04,europe,email,636,2.871,175.95,5,175.95,8.0,False,False,2025-08-08
C004325,2024-01-25,north_america,influencer,706,1.552,92.67,3,92.67,18.33,False,False,2025-10-11
C004326,2025-07-17,north_america,influencer,167,4.374,275.55,2,275.55,5.0,False,False,2025-08-18
C004327,2025-09-13,north_america,email,109,3.351,58.99,1,58.99,0.0,False,False,2025-09-13
C004328,2024-07-11,europe,direct,538,2.037,155.96,3,155.96,0.0,False,False,2025-05-10
C004329,2024-02-14,north_america,paid_social,686,3.727,439.51,7,439.51,9.29,True,False,2025-12-02
C004330,2025-04-11,north_america,paid_social,264,2.767,158.37,2,158.37,20.0,True,False,2025-05-17
C004331,2024-05-10,europe,organic_search,600,1.218,145.97,2,145.97,0.0,False,False,2025-11-11
C004332,2025-11-03,uk,influencer,58,8.0,48.98,2,48.98,30.0,False,False,2025-12-18
C004333,2025-07-26,rest_of_world,organic_search,158,9.247,289.7,4,289.7,11.25,True,False,2025-12-18
C004334,2025-01-14,asia_pacific,paid_social,351,4.162,190.45,4,190.45,8.75,False,False,2025-09-24
C004335,2025-07-03,uk,affiliate,181,10.09,156.05,5,156.05,8.0,False,False,2025-12-12
C004336,2024-10-11,north_america,paid_social,446,2.457,151.36,3,151.36,6.67,False,False,2025-05-16
C004337,2025-05-28,north_america,organic_search,217,8.416,452.62,5,452.62,3.0,False,False,2025-12-23
C004338,2024-08-16,uk,organic_search,502,2.183,103.07,3,103.07,3.33,True,False,2025-11-10
C004339,2025-10-10,europe,influencer,82,4.0,54.99,1,54.99,0.0,False,False,2025-10-10
C004340,2025-08-05,uk,affiliate,148,2.468,75.58,1,75.58,10.0,False,False,2025-08-05
C004341,2025-01-05,asia_pacific,email,360,5.073,216.13,5,216.13,2.0,False,False,2025-11-30
C004342,2025-11-21,north_america,paid_social,40,4.0,123.73,1,123.73,25.0,False,False,2025-11-21
C004343,2025-04-12,uk,affiliate,263,1.389,53.99,1,53.99,0.0,False,False,2025-04-12
C004344,2024-07-09,uk,email,540,1.353,122.98,2,122.98,0.0,True,False,2024-09-22
C004345,2025-11-20,uk,influencer,41,4.0,167.98,1,167.98,0.0,False,False,2025-11-20
C004346,2025-05-30,asia_pacific,organic_search,215,1.699,32.39,1,32.39,10.0,False,False,2025-05-30
C004347,2024-04-18,europe,paid_social,622,1.174,166.97,2,166.97,0.0,False,False,2025-03-12
C004348,2024-03-10,rest_of_world,direct,661,4.973,578.46,9,578.46,1.11,True,False,2025-07-15
C004349,2025-07-04,europe,email,180,4.058,73.08,2,73.08,20.0,False,False,2025-08-13
C004350,2024-09-20,rest_of_world,paid_social,467,2.346,103.57,3,103.57,16.67,True,True,2025-09-16
C004351,2025-05-24,uk,paid_social,221,1.653,28.89,1,28.89,15.0,False,False,2025-05-24
C004352,2024-04-30,north_america,influencer,610,1.796,124.07,3,124.07,10.0,False,False,2025-03-10
C004353,2024-08-17,europe,paid_social,501,3.645,265.25,5,265.25,8.0,False,False,2025-06-26
C004354,2025-06-26,north_america,organic_search,188,3.886,137.07,2,137.07,17.5,False,False,2025-10-09
C004355,2024-03-02,europe,organic_search,669,5.46,513.52,10,513.52,11.0,True,False,2025-08-25
C004356,2025-08-27,north_america,paid_social,126,5.798,123.31,2,123.31,17.5,True,False,2025-12-09
C004357,2025-06-24,uk,affiliate,190,3.845,138.68,2,138.68,7.5,False,False,2025-12-05
C004358,2024-10-22,uk,paid_social,435,4.198,301.99,5,301.99,5.0,False,True,2025-12-02
C004359,2024-06-19,north_america,organic_search,560,4.566,414.36,7,414.36,9.29,False,False,2025-12-29
C004360,2025-04-16,uk,direct,259,5.641,113.76,4,113.76,5.0,True,False,2025-10-06
C004361,2024-12-04,uk,paid_social,392,2.795,124.16,3,124.16,10.0,True,False,2025-12-06
C004362,2024-12-10,uk,organic_search,386,5.677,381.48,6,381.48,7.5,True,False,2025-12-06
C004363,2024-04-14,uk,influencer,626,3.501,396.5,6,396.5,10.83,True,False,2025-07-23
C004364,2024-06-29,uk,direct,550,1.328,109.08,2,109.08,5.0,False,False,2025-10-15
C004365,2025-10-31,rest_of_world,paid_social,61,4.0,60.29,1,60.29,10.0,False,False,2025-10-31
C004366,2024-11-19,europe,paid_social,407,4.487,340.91,5,340.91,10.0,False,False,2025-12-22
C004367,2025-09-28,north_america,organic_search,94,3.886,25.19,1,25.19,30.0,True,False,2025-09-28
C004368,2024-10-08,asia_pacific,influencer,449,3.254,173.16,4,173.16,13.75,False,False,2025-09-24
C004369,2024-06-06,north_america,paid_social,573,3.187,233.15,5,233.15,9.0,False,True,2025-05-08
C004370,2025-09-18,north_america,email,104,7.024,100.28,2,100.28,5.0,False,False,2025-12-09
C004371,2024-12-21,north_america,organic_search,375,1.948,82.98,2,82.98,10.0,False,False,2025-05-06
C004372,2025-10-05,uk,organic_search,87,4.0,80.99,1,80.99,10.0,False,False,2025-10-05
C004373,2024-11-19,uk,organic_search,407,4.487,438.33,5,438.33,8.0,False,False,2025-11-16
C004374,2025-04-06,europe,influencer,269,2.716,158.97,2,158.97,5.0,False,False,2025-11-04
C004375,2025-05-19,north_america,paid_social,226,3.232,233.87,2,233.87,27.5,False,False,2025-06-14
C004376,2024-09-08,uk,influencer,479,0.763,109.98,1,109.98,0.0,False,False,2024-09-08
C004377,2025-04-13,north_america,influencer,262,2.788,311.95,2,311.95,0.0,False,False,2025-08-13
C004378,2025-07-29,north_america,organic_search,155,2.356,19.79,1,19.79,10.0,False,True,2025-07-29
C004379,2024-05-04,uk,email,606,2.411,333.35,4,333.35,17.5,True,False,2025-11-11
C004380,2025-03-21,uk,direct,285,3.845,260.96,3,260.96,6.67,False,False,2025-11-06
C004381,2024-05-19,north_america,affiliate,591,8.034,666.35,13,666.35,9.23,True,False,2025-12-26
C004382,2025-02-07,europe,paid_social,327,2.234,86.37,2,86.37,5.0,False,False,2025-09-01
C004383,2025-08-21,uk,direct,132,8.301,160.67,3,160.67,10.0,False,False,2025-12-30
C004384,2024-06-07,north_america,organic_search,572,2.554,270.73,4,270.73,5.0,False,False,2025-10-21
C004385,2025-08-06,north_america,paid_social,147,7.454,128.77,3,128.77,6.67,False,False,2025-12-08
C004386,2025-09-30,north_america,influencer,92,7.94,102.98,2,102.98,0.0,False,False,2025-11-11
C004387,2024-04-21,north_america,email,619,7.671,669.65,13,669.65,8.85,False,False,2025-12-25
C004388,2024-04-19,north_america,paid_social,621,1.176,48.33,2,48.33,7.5,False,False,2025-06-30
C004389,2025-09-06,rest_of_world,influencer,116,6.297,104.48,2,104.48,12.5,True,False,2025-12-06
C004390,2024-10-04,europe,direct,453,1.613,112.68,2,112.68,7.5,False,False,2025-07-01
C004391,2025-11-10,north_america,paid_social,51,4.0,43.99,1,43.99,0.0,False,False,2025-11-10
C004392,2024-01-17,north_america,affiliate,714,4.604,505.25,9,505.25,5.56,False,False,2025-12-30
C004393,2024-02-08,north_america,organic_search,692,2.111,274.71,4,274.71,12.5,False,False,2025-07-25
C004394,2025-06-22,rest_of_world,affiliate,192,1.902,114.79,1,114.79,30.0,False,False,2025-06-22
C004395,2024-10-06,uk,organic_search,451,2.43,153.67,3,153.67,16.67,False,False,2025-06-07
C004396,2025-10-16,rest_of_world,influencer,76,8.0,124.25,2,124.25,12.5,False,False,2025-12-23
C004397,2025-09-14,north_america,direct,108,3.382,40.99,1,40.99,0.0,True,True,2025-09-14
C004398,2025-03-27,europe,paid_social,279,1.309,21.99,1,21.99,0.0,False,True,2025-03-27
C004399,2025-06-18,north_america,email,196,5.591,250.96,3,250.96,6.67,True,False,2025-10-06
C004400,2024-08-09,asia_pacific,paid_social,509,3.588,392.53,5,392.53,12.0,True,False,2025-11-18
C004401,2024-07-04,uk,organic_search,545,1.34,61.88,2,61.88,7.5,False,False,2025-07-28
C004402,2025-08-04,rest_of_world,paid_social,149,7.354,179.46,3,179.46,8.33,False,False,2025-12-30
C004403,2024-08-21,uk,paid_social,497,5.144,370.51,7,370.51,2.86,False,False,2025-12-27
C004404,2024-11-14,north_america,paid_social,412,3.546,217.14,4,217.14,11.25,False,False,2025-12-01
C004405,2024-01-28,north_america,influencer,703,1.559,106.57,3,106.57,6.67,False,False,2025-12-07
C004406,2025-08-21,asia_pacific,affiliate,132,2.767,75.19,1,75.19,20.0,False,False,2025-08-21
C004407,2025-08-06,north_america,paid_social,147,4.969,119.98,2,119.98,0.0,True,False,2025-10-24
C004408,2025-09-30,north_america,influencer,92,3.97,41.99,1,41.99,0.0,True,False,2025-09-30
C004409,2024-07-21,uk,paid_social,528,5.534,521.58,8,521.58,1.25,True,False,2025-12-16
C004410,2024-01-04,asia_pacific,influencer,727,1.507,133.97,3,133.97,18.33,False,False,2025-01-17
C004411,2024-10-13,uk,paid_social,444,1.645,46.98,2,46.98,15.0,False,False,2025-02-09
C004412,2025-10-27,north_america,direct,65,4.0,54.99,1,54.99,0.0,False,False,2025-10-27
C004413,2024-01-06,north_america,organic_search,725,1.511,250.96,3,250.96,0.0,False,False,2024-09-06
C004414,2025-03-24,uk,paid_social,282,1.295,74.99,1,74.99,0.0,True,False,2025-03-24
C004415,2025-05-28,north_america,influencer,217,5.05,190.46,3,190.46,15.0,False,False,2025-12-27
C004416,2024-11-11,europe,email,415,3.52,203.35,4,203.35,10.0,False,False,2025-12-12
C004417,2025-11-29,rest_of_world,paid_social,32,4.0,46.74,1,46.74,15.0,False,False,2025-11-29
C004418,2024-07-17,asia_pacific,organic_search,532,1.373,141.97,2,141.97,0.0,False,False,2024-12-02
C004419,2025-01-21,north_america,affiliate,344,2.124,101.58,2,101.58,12.5,False,False,2025-11-04
C004420,2025-03-05,north_america,direct,301,9.708,302.51,8,302.51,10.0,True,False,2025-12-12
C004421,2024-11-18,north_america,organic_search,408,3.581,197.56,4,197.56,6.25,True,False,2025-09-01
C004422,2025-03-15,uk,paid_social,291,3.765,125.97,3,125.97,3.33,False,True,2025-12-29
C004423,2024-11-20,uk,influencer,406,6.297,363.47,7,363.47,10.71,True,False,2025-10-25
C004424,2024-12-30,europe,organic_search,366,1.996,120.97,2,120.97,5.0,False,False,2025-12-31
C004425,2024-10-03,north_america,influencer,454,2.414,188.55,3,188.55,15.0,False,False,2024-12-23
C004426,2025-06-05,asia_pacific,influencer,209,5.243,97.67,3,97.67,15.0,False,False,2025-09-01
C004427,2025-08-26,uk,paid_social,127,2.876,52.99,1,52.99,0.0,False,False,2025-08-26
C004428,2024-07-08,rest_of_world,paid_social,541,6.076,449.05,9,449.05,1.67,False,False,2025-12-16
C004429,2025-08-24,uk,paid_social,129,2.831,61.18,1,61.18,10.0,True,False,2025-08-24
C004430,2024-01-08,north_america,direct,723,1.01,68.48,2,68.48,12.5,False,False,2025-06-13
C004431,2025-09-12,uk,affiliate,110,3.32,24.74,1,24.74,25.0,False,False,2025-09-12
C004432,2025-02-19,uk,paid_social,315,2.319,83.03,2,83.03,7.5,False,False,2025-03-19
C004433,2025-09-23,asia_pacific,organic_search,99,7.379,142.66,2,142.66,7.5,False,False,2025-12-30
C004434,2025-05-25,uk,influencer,220,6.641,204.35,4,204.35,11.25,False,False,2025-12-28
C004435,2025-08-28,uk,email,125,2.922,36.99,1,36.99,0.0,True,False,2025-08-28
C004436,2025-07-27,north_america,direct,157,11.632,477.3,5,477.3,11.0,True,False,2025-12-16
C004437,2025-04-14,north_america,email,261,9.796,312.22,7,312.22,7.86,False,False,2025-12-11
C004438,2024-09-18,rest_of_world,email,469,3.894,189.9,5,189.9,9.0,False,False,2025-08-10
C004439,2025-05-26,uk,paid_social,219,5.003,264.44,3,264.44,3.33,False,False,2025-10-27
C004440,2024-04-21,europe,organic_search,619,1.77,136.66,3,136.66,5.0,False,False,2025-06-11
C004441,2025-08-08,uk,organic_search,145,5.038,118.77,2,118.77,22.5,False,False,2025-09-04
C004442,2025-06-20,asia_pacific,direct,194,3.765,142.18,2,142.18,10.0,True,False,2025-12-15
C004443,2024-05-05,uk,affiliate,605,3.019,233.14,5,233.14,9.0,True,True,2025-09-29
C004444,2025-05-09,uk,email,236,4.643,129.8,3,129.8,16.67,False,False,2025-12-08
C004445,2025-01-23,north_america,influencer,342,2.136,77.18,2,77.18,10.0,False,False,2025-05-09
C004446,2024-04-11,north_america,direct,629,2.903,275.24,5,275.24,8.0,True,False,2025-09-05
C004447,2025-11-14,rest_of_world,direct,47,4.0,57.99,1,57.99,0.0,True,False,2025-11-14
C004448,2025-02-14,asia_pacific,organic_search,320,3.424,91.47,3,91.47,8.33,True,False,2025-11-04
C004449,2024-12-16,asia_pacific,paid_social,380,1.922,143.98,2,143.98,0.0,False,False,2025-01-14
C004450,2025-05-17,north_america,influencer,228,1.602,34.19,1,34.19,10.0,False,False,2025-05-17
C004451,2025-05-28,north_america,paid_social,217,1.683,54.99,1,54.99,0.0,False,False,2025-05-28
C004452,2024-03-19,europe,organic_search,652,2.241,155.35,4,155.35,2.5,False,False,2025-11-02
C004453,2025-07-03,north_america,direct,181,4.036,149.98,2,149.98,0.0,False,False,2025-09-18
C004454,2025-01-24,europe,paid_social,341,1.071,35.98,1,35.98,0.0,False,False,2025-01-24
C004455,2025-08-03,europe,paid_social,150,7.305,96.07,3,96.07,10.0,False,False,2025-12-20
C004456,2025-05-28,north_america,influencer,217,3.366,248.96,2,248.96,0.0,False,False,2025-12-06
C004457,2025-08-06,north_america,influencer,147,2.485,66.99,1,66.99,0.0,False,False,2025-08-06
C004458,2025-04-10,europe,organic_search,265,1.378,47.99,1,47.99,20.0,False,False,2025-04-10
C004459,2024-09-04,uk,affiliate,483,4.537,197.39,6,197.39,11.67,True,False,2025-12-12
C004460,2025-07-09,europe,organic_search,175,6.261,217.96,3,217.96,13.33,False,False,2025-12-07
C004461,2025-04-20,europe,affiliate,255,1.432,19.79,1,19.79,10.0,False,False,2025-04-20
C004462,2025-09-06,north_america,organic_search,116,3.149,48.44,1,48.44,15.0,False,False,2025-09-06
C004463,2024-11-09,north_america,influencer,417,8.759,857.07,10,857.07,9.0,True,False,2025-12-02
C004464,2025-07-03,uk,influencer,181,8.072,238.85,4,238.85,7.5,False,False,2025-12-11
C004465,2025-09-12,asia_pacific,paid_social,110,9.961,121.12,3,121.12,18.33,False,False,2025-12-28
C004466,2025-11-23,asia_pacific,email,38,8.0,81.97,2,81.97,15.0,False,False,2025-12-28
C004467,2025-01-09,north_america,organic_search,356,5.13,318.24,5,318.24,2.0,False,False,2025-11-20
C004468,2024-11-08,europe,direct,418,2.621,159.56,3,159.56,3.33,False,False,2025-06-20
