transaction_id,customer_id,transaction_date,product_id,product_name,product_category,product_price,unit_cost,list_price,selling_price,discount_amount,discount_percent,quantity,order_value,gross_margin,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,price_increase_occurred,churned
T00007019,C001772,2025-08-04,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,28.79,7.2,20.0,1,28.79,12.75,asia_pacific,influencer,546,5.352,326.27,False,False
T00007020,C001772,2025-09-08,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,asia_pacific,influencer,581,5.658,355.06,False,False
T00007021,C001772,2025-11-02,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,17.99,0.0,0.0,1,17.99,10.7,asia_pacific,influencer,636,5.743,391.05,False,False
T00007022,C001772,2025-12-16,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,1,93.99,56.62,asia_pacific,influencer,680,5.908,409.04,False,False
T00007023,C001773,2025-05-02,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,21.59,4.8,10.0,2,43.18,19.24,uk,paid_social,0,0.0,0.0,False,False
T00007024,C001773,2025-06-11,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,29.69,3.3,10.0,1,29.69,17.48,uk,paid_social,40,4.0,43.18,False,False
T00007025,C001773,2025-07-21,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,28.89,5.1,15.0,1,28.89,13.53,uk,paid_social,80,8.0,72.87,False,False
T00007026,C001773,2025-11-02,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,51.29,5.7,10.0,1,51.29,30.72,uk,paid_social,184,5.955,101.76,False,False
T00007027,C001774,2024-10-06,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,59.99,0.0,0.0,1,59.99,30.21,uk,direct,0,0.0,0.0,False,False
T00007028,C001774,2024-12-20,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,14.39,10.79,20.0,3,43.18,21.31,uk,direct,75,4.0,59.99,False,False
T00007029,C001774,2025-06-03,P0020,Motion Zip Hoodie,hoodies,72.99,28.3,72.99,72.99,0.0,0.0,1,72.99,44.69,uk,direct,240,3.044,103.17,True,False
T00007030,C001774,2025-09-29,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,1,66.99,43.1,uk,direct,358,3.061,176.16,False,False
T00007031,C001774,2025-12-23,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,67.49,22.5,25.0,1,67.49,22.3,uk,direct,443,3.298,243.15,False,False
T00007032,C001775,2025-11-25,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,3,95.97,53.4,north_america,paid_social,0,0.0,0.0,False,False
T00007033,C001776,2024-02-15,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,2,67.98,35.8,europe,affiliate,0,0.0,0.0,False,False
T00007034,C001776,2024-03-12,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,49.49,5.5,10.0,1,49.49,29.3,europe,affiliate,26,4.0,67.98,False,False
T00007035,C001776,2024-09-08,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,39.19,19.6,20.0,2,78.38,27.78,europe,affiliate,206,3.546,117.47,False,False
T00007036,C001776,2025-04-15,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,26.99,9.0,25.0,1,26.99,10.95,europe,affiliate,425,2.578,195.85,False,False
T00007037,C001777,2024-07-11,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,29.69,9.9,10.0,3,89.07,52.44,uk,influencer,0,0.0,0.0,False,False
T00007038,C001777,2025-04-26,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,68.99,0.0,0.0,1,68.99,41.35,uk,influencer,289,1.264,89.07,False,False
T00007039,C001778,2024-02-18,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,30.59,3.4,10.0,1,30.59,14.5,uk,paid_social,0,0.0,0.0,False,False
T00007040,C001778,2024-06-01,P0033,Apex Training Jacket,outerwear,83.99,43.34,83.99,83.99,0.0,0.0,1,83.99,40.65,uk,paid_social,104,3.512,30.59,False,False
T00007041,C001778,2024-09-25,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,39.99,0.0,0.0,1,39.99,22.46,uk,paid_social,220,3.32,114.58,False,False
T00007042,C001778,2025-03-06,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,1,55.99,28.92,uk,paid_social,382,2.868,154.57,False,False
T00007043,C001779,2025-01-15,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,68.99,0.0,0.0,1,68.99,41.35,europe,organic_search,0,0.0,0.0,False,False
T00007044,C001779,2025-07-02,P0018,Apex Rest Day Hoodie,hoodies,64.99,29.78,64.99,64.99,0.0,0.0,1,64.99,35.21,europe,organic_search,168,2.174,68.99,True,False
T00007045,C001780,2025-01-16,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,north_america,influencer,0,0.0,0.0,False,False
T00007046,C001780,2025-04-21,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,36.99,0.0,0.0,3,110.97,67.8,north_america,influencer,95,3.845,56.99,False,False
T00007047,C001780,2025-09-21,P0034,Core Puffer Vest,outerwear,81.99,30.49,81.99,65.59,49.19,20.0,3,196.78,105.31,north_america,influencer,248,2.946,167.96,False,False
T00007048,C001781,2025-07-09,P0011,Contour V-Neck Sports Bra,sports_bras,39.99,17.72,39.99,33.99,6.0,15.0,1,33.99,16.27,north_america,affiliate,0,0.0,0.0,False,False
T00007049,C001781,2025-09-15,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,44.79,22.4,20.0,2,89.58,35.44,north_america,affiliate,68,4.0,33.99,False,False
T00007050,C001781,2025-11-11,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,north_america,affiliate,125,5.844,123.57,False,False
T00007051,C001782,2025-10-22,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,18.69,3.3,15.0,1,18.69,9.97,north_america,direct,0,0.0,0.0,False,False
T00007052,C001782,2025-11-12,P0040,Lift Wrist Wraps,accessories,23.99,10.87,23.99,19.19,4.8,20.0,1,19.19,8.32,north_america,direct,21,4.0,18.69,True,False
T00007053,C001783,2025-10-02,P0005,Contour High-Rise Leggings,leggings,48.99,18.32,48.99,48.99,0.0,0.0,1,48.99,30.67,uk,influencer,0,0.0,0.0,True,False
T00007054,C001784,2024-07-29,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,34.19,3.8,10.0,1,34.19,20.19,europe,influencer,0,0.0,0.0,False,False
T00007055,C001784,2024-11-01,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,19.79,2.2,10.0,1,19.79,11.07,europe,influencer,95,3.845,34.19,False,False
T00007056,C001784,2024-11-24,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,41.24,27.5,25.0,2,82.48,42.1,europe,influencer,118,6.191,53.98,False,False
T00007057,C001784,2025-06-27,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,56.94,20.1,15.0,2,113.88,66.1,europe,influencer,333,3.291,136.46,False,False
T00007058,C001785,2024-06-17,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,europe,direct,0,0.0,0.0,False,False
T00007059,C001785,2024-07-27,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,3,176.97,90.99,europe,direct,40,4.0,56.99,False,False
T00007060,C001785,2024-08-17,P0029,Core Running Shorts,shorts,39.99,16.04,39.99,35.99,4.0,10.0,1,35.99,19.95,europe,direct,61,8.0,233.96,True,False
T00007061,C001785,2024-11-07,P0035,Motion Lightweight Jacket,outerwear,99.99,45.19,99.99,99.99,0.0,0.0,1,99.99,54.8,europe,direct,143,7.663,269.95,True,False
T00007062,C001785,2024-12-03,P0014,Motion Crop Tee,training_tops,35.99,15.99,35.99,32.39,7.2,10.0,2,64.78,32.8,europe,direct,169,8.645,369.94,True,False
T00007063,C001785,2025-01-26,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,53.09,5.9,10.0,1,53.09,32.54,europe,direct,223,8.189,434.72,False,False
T00007064,C001785,2025-11-21,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,52.99,0.0,0.0,2,105.98,69.54,europe,direct,522,4.198,487.81,False,False
T00007065,C001785,2025-12-27,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,25.49,8.5,25.0,1,25.49,9.4,europe,direct,558,4.582,593.79,False,False
T00007066,C001786,2025-01-17,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,25.49,8.5,25.0,1,25.49,9.5,north_america,influencer,0,0.0,0.0,False,True
T00007067,C001786,2025-05-01,P0020,Motion Zip Hoodie,hoodies,71.99,28.3,71.99,64.79,21.6,10.0,3,194.37,109.47,north_america,influencer,104,3.512,25.49,True,True
T00007068,C001786,2025-06-20,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,1,55.99,28.92,north_america,influencer,154,4.744,219.86,False,True
T00007069,C001786,2025-08-26,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,north_america,influencer,221,4.958,275.85,False,True
T00007070,C001787,2024-04-18,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,17.99,0.0,0.0,2,35.98,21.4,uk,organic_search,0,0.0,0.0,False,False
T00007071,C001787,2024-07-31,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,60.29,6.7,10.0,1,60.29,31.99,uk,organic_search,104,3.512,35.98,False,False
T00007072,C001787,2025-06-07,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,63.89,7.1,10.0,1,63.89,37.19,uk,organic_search,415,1.76,96.27,False,False
T00007073,C001788,2025-05-31,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,50.14,8.85,15.0,1,50.14,29.59,europe,organic_search,0,0.0,0.0,False,False
T00007074,C001788,2025-10-27,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,16.49,5.5,25.0,1,16.49,7.77,europe,organic_search,149,2.451,50.14,False,False
T00007075,C001788,2025-12-31,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,18.69,3.3,15.0,1,18.69,10.92,europe,organic_search,214,3.414,66.63,False,False
T00007076,C001789,2025-10-15,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,uk,direct,0,0.0,0.0,False,False
T00007077,C001790,2024-09-16,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,north_america,paid_social,0,0.0,0.0,False,False
T00007078,C001790,2024-12-29,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,28.04,4.95,15.0,1,28.04,15.83,north_america,paid_social,104,3.512,43.99,False,False
T00007079,C001791,2025-05-04,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,46.74,16.5,15.0,2,93.48,53.1,north_america,organic_search,0,0.0,0.0,False,False
T00007080,C001791,2025-06-12,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,north_america,organic_search,39,4.0,93.48,False,False
T00007081,C001791,2025-09-19,P0040,Lift Wrist Wraps,accessories,21.99,10.87,21.99,21.99,0.0,0.0,1,21.99,11.12,north_america,organic_search,138,5.293,137.47,False,False
T00007082,C001791,2025-11-11,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,30.99,0.0,0.0,1,30.99,15.88,north_america,organic_search,191,5.737,159.46,False,False
T00007083,C001792,2025-01-27,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,30.99,0.0,0.0,2,61.98,31.76,europe,direct,0,0.0,0.0,False,False
T00007084,C001793,2025-05-17,P0040,Lift Wrist Wraps,accessories,21.99,10.87,21.99,21.99,0.0,0.0,1,21.99,11.12,rest_of_world,influencer,0,0.0,0.0,False,False
T00007085,C001793,2025-06-28,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,2,117.98,60.66,rest_of_world,influencer,42,4.0,21.99,False,False
T00007086,C001793,2025-10-10,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,36.99,0.0,0.0,1,36.99,22.6,rest_of_world,influencer,146,5.003,139.97,False,False
T00007087,C001793,2025-12-04,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,30.59,5.4,15.0,1,30.59,14.55,rest_of_world,influencer,201,5.451,176.96,False,False
T00007088,C001794,2025-10-08,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,asia_pacific,influencer,0,0.0,0.0,False,False
T00007089,C001794,2025-11-11,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,30.59,5.4,15.0,1,30.59,14.55,asia_pacific,influencer,34,4.0,58.99,False,False
T00007090,C001795,2024-11-13,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,53.99,0.0,0.0,2,107.98,57.58,north_america,direct,0,0.0,0.0,False,False
T00007091,C001795,2025-03-09,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,25.49,8.5,25.0,1,25.49,10.13,north_america,direct,116,3.149,107.98,False,False
T00007092,C001795,2025-04-29,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,2,133.98,86.2,north_america,direct,167,4.374,133.47,False,False
T00007093,C001795,2025-07-25,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,30.99,0.0,0.0,1,30.99,15.88,north_america,direct,254,4.314,267.45,False,False
T00007094,C001795,2025-10-08,P0010,Lift High-Support Bra,sports_bras,37.99,13.72,37.99,34.19,3.8,10.0,1,34.19,20.47,north_america,direct,329,4.441,298.44,True,False
T00007095,C001796,2025-08-30,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,asia_pacific,direct,0,0.0,0.0,False,False
T00007096,C001796,2025-10-01,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,asia_pacific,direct,32,4.0,58.99,False,False
T00007097,C001796,2025-11-01,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,21.99,0.0,0.0,1,21.99,14.22,asia_pacific,direct,63,8.0,117.98,False,False
T00007098,C001796,2025-12-17,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,45.04,7.95,15.0,1,45.04,26.82,asia_pacific,direct,109,10.053,139.97,False,False
T00007099,C001797,2025-08-01,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,30.59,3.4,10.0,1,30.59,14.5,north_america,affiliate,0,0.0,0.0,False,False
T00007100,C001798,2025-05-17,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,2,117.98,60.66,uk,influencer,0,0.0,0.0,False,False
T00007101,C001798,2025-10-21,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,89.99,0.0,0.0,1,89.99,44.8,uk,influencer,157,2.326,117.98,False,False
T00007102,C001798,2025-11-18,P0033,Apex Training Jacket,outerwear,83.99,43.34,83.99,83.99,0.0,0.0,1,83.99,40.65,uk,influencer,185,3.949,207.97,False,False
T00007103,C001799,2024-03-19,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,uk,organic_search,0,0.0,0.0,False,False
T00007104,C001799,2024-07-03,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,uk,organic_search,106,3.446,41.99,False,False
T00007105,C001799,2024-08-04,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,54.99,0.0,0.0,2,109.98,69.6,uk,organic_search,138,5.293,75.98,False,False
T00007106,C001799,2025-01-14,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,68.99,0.0,0.0,1,68.99,41.35,uk,organic_search,301,3.64,185.96,False,False
T00007107,C001799,2025-05-09,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,2,133.98,86.2,uk,organic_search,416,3.512,254.95,False,False
T00007108,C001799,2025-12-17,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,uk,organic_search,638,2.862,388.93,False,False
T00007109,C001800,2024-08-22,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,europe,direct,0,0.0,0.0,False,False
T00007110,C001801,2024-01-25,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,41.3,35.39,30.0,2,82.59,25.27,north_america,influencer,0,0.0,0.0,False,False
T00007111,C001801,2024-03-07,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,54.99,0.0,0.0,1,54.99,34.8,north_america,influencer,42,4.0,82.59,False,False
T00007112,C001801,2024-04-01,P0011,Contour V-Neck Sports Bra,sports_bras,39.99,17.72,39.99,39.99,0.0,0.0,1,39.99,22.27,north_america,influencer,67,8.0,137.58,False,False
T00007113,C001801,2024-05-04,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,28.79,7.2,20.0,1,28.79,12.75,north_america,influencer,100,10.958,177.57,False,False
T00007114,C001801,2024-08-19,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,27.19,4.8,15.0,1,27.19,13.0,north_america,influencer,207,7.058,206.36,False,False
T00007115,C001801,2025-01-04,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,44.09,4.9,10.0,1,44.09,18.79,north_america,influencer,345,5.293,233.55,False,False
T00007116,C001801,2025-04-22,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,4,127.96,71.2,north_america,influencer,453,4.838,277.64,False,False
T00007117,C001801,2025-05-24,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,30.39,7.6,20.0,1,30.39,16.39,north_america,influencer,485,5.272,405.6,False,False
T00007118,C001801,2025-08-14,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,north_america,influencer,567,5.153,435.99,False,False
T00007119,C001802,2025-04-30,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,54.99,0.0,0.0,1,54.99,29.01,uk,influencer,0,0.0,0.0,False,False
T00007120,C001802,2025-07-04,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,32.99,0.0,0.0,1,32.99,20.78,uk,influencer,65,4.0,54.99,False,False
T00007121,C001802,2025-10-20,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,37.79,4.2,10.0,1,37.79,23.42,uk,influencer,173,4.223,87.98,False,False
T00007122,C001802,2025-11-19,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,89.99,0.0,0.0,1,89.99,44.8,uk,influencer,203,5.398,125.77,False,False
T00007123,C001803,2025-11-11,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,35.99,4.0,10.0,1,35.99,18.46,north_america,influencer,0,0.0,0.0,False,False
T00007124,C001804,2025-07-13,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,1,66.99,43.1,north_america,paid_social,0,0.0,0.0,False,False
T00007125,C001804,2025-12-29,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,22.39,9.6,30.0,1,22.39,8.2,north_america,paid_social,169,2.161,66.99,False,False
T00007126,C001805,2024-05-30,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,1,33.99,18.63,uk,direct,0,0.0,0.0,False,False
T00007127,C001805,2024-10-01,P0011,Contour V-Neck Sports Bra,sports_bras,39.99,17.72,39.99,39.99,0.0,0.0,4,159.96,89.08,uk,direct,124,2.946,33.99,False,False
T00007128,C001805,2024-11-12,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,uk,direct,166,4.401,193.95,False,False
T00007129,C001806,2025-06-21,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,europe,organic_search,0,0.0,0.0,False,False
T00007130,C001806,2025-07-12,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,30.99,0.0,0.0,1,30.99,15.88,europe,organic_search,21,4.0,33.99,False,False
T00007131,C001807,2025-02-01,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,2,187.98,113.24,north_america,organic_search,0,0.0,0.0,False,True
T00007132,C001807,2025-02-28,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,49.49,5.5,10.0,1,49.49,29.3,north_america,organic_search,27,4.0,187.98,False,True
T00007133,C001807,2025-05-15,P0020,Motion Zip Hoodie,hoodies,70.99,28.3,70.99,70.99,0.0,0.0,1,70.99,42.69,north_america,organic_search,103,7.092,237.47,True,True
T00007134,C001807,2025-06-14,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,31.49,3.5,10.0,1,31.49,17.77,north_america,organic_search,133,8.239,308.46,False,True
T00007135,C001807,2025-07-05,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,north_america,organic_search,154,9.487,339.95,False,True
T00007136,C001807,2025-08-14,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,1,21.99,13.27,north_america,organic_search,194,9.414,371.94,False,True
T00007137,C001807,2025-09-23,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,north_america,organic_search,234,9.365,393.93,False,True
T00007138,C001807,2025-11-15,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,30.59,5.4,15.0,1,30.59,14.55,north_america,organic_search,287,8.909,429.92,False,True
T00007139,C001807,2025-12-11,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,north_america,organic_search,313,9.335,460.51,False,True
T00007140,C001808,2025-05-04,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,23.99,0.0,0.0,3,71.97,36.06,north_america,affiliate,0,0.0,0.0,False,False
T00007141,C001808,2025-06-14,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,north_america,affiliate,41,4.0,71.97,False,False
T00007142,C001809,2025-01-05,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,23.79,10.2,30.0,1,23.79,8.43,rest_of_world,email,0,0.0,0.0,False,False
T00007143,C001809,2025-09-19,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,1,34.99,21.27,rest_of_world,email,257,1.421,23.79,False,False
T00007144,C001810,2025-02-08,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,uk,direct,0,0.0,0.0,False,True
T00007145,C001810,2025-06-09,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,59.99,0.0,0.0,1,59.99,30.21,uk,direct,121,3.019,31.99,False,True
T00007146,C001810,2025-07-11,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,32.39,3.6,10.0,1,32.39,14.98,uk,direct,153,4.775,91.98,False,True
T00007147,C001810,2025-08-03,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,39.99,0.0,0.0,1,39.99,22.46,uk,direct,176,6.226,124.37,False,True
T00007148,C001810,2025-09-21,P0012,Apex Training Tee,training_tops,34.99,15.36,34.99,29.74,10.5,15.0,2,59.48,28.76,uk,direct,225,6.493,164.36,True,True
T00007149,C001810,2025-12-22,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,68.99,0.0,0.0,2,137.98,82.7,uk,direct,317,5.761,223.84,False,True
T00007150,C001811,2024-05-10,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,53.09,11.8,10.0,2,106.18,48.86,north_america,affiliate,0,0.0,0.0,False,False
